Date,Time,"Water Content (S-SMC 9927044:10659713-1), m^3/m^3","Pressure (S-BPB 9927044:10661037-1), inHg","Voltage (91-U30-CVIA 9927044:9896946-1), V","RH (S-THB 9927044:9909397-2), %","Wetness (S-LWA 9927044:9895688-1), %","Dew Point (S-THB 9927044:9909397-3), *F","Battery (U30 BATTERY 9927044:9927044-B), V","Wind Direction (S-WCA 9927044:9907761-3), *","Temperature (S-TMB 9927044:9912395-1), *F","Temperature (S-THB 9927044:9909397-1), *F","Wind Speed (S-WCA 9927044:9907761-1), mph","Solar Radiation (S-LIB 9927044:9903142-1), W/m^2","Rain (S-RGA 9927044:9917722-1), in","Current (91-U30-CVIA 9927044:9896946-2), mA","Gust Speed (S-WCA 9927044:9907761-2), mph"
12/25/16,21:15:00,0.1557,30.559,-0.204,45.00,0.0,10.33,4.43,345,-888.88,28.99,4.2,1,0.00,0.006,7.5
12/25/16,21:30:00,0.1557,30.565,-0.204,45.30,0.0,10.24,4.43,344,-888.88,28.74,5.0,1,0.00,0.006,9.1
12/25/16,21:45:00,0.1550,30.577,-0.204,45.50,0.0,10.24,4.42,355,-888.88,28.63,5.0,1,0.00,0.006,9.1
12/25/16,22:00:00,0.1543,30.583,-0.204,45.50,0.0,9.97,4.42,352,-888.88,28.32,5.4,1,0.00,0.006,10.0
12/25/16,22:15:00,0.1543,30.589,-0.204,45.80,0.0,9.88,4.42,331,-888.88,28.06,4.6,1,0.00,0.006,10.0
12/25/16,22:30:00,0.1535,30.595,-0.204,46.40,0.0,9.88,4.42,343,-888.88,27.75,3.3,1,0.00,0.006,7.1
12/25/16,22:45:00,0.1535,30.598,-0.204,46.40,0.0,9.88,4.40,4,-888.88,27.75,3.7,1,0.00,0.006,7.5
12/25/16,23:00:00,0.1528,30.606,-0.204,47.00,0.0,9.48,4.42,355,-888.88,27.01,2.1,1,0.00,0.006,7.5
12/25/16,23:15:00,0.1514,30.606,-0.204,47.60,0.0,9.91,4.42,4,-888.88,27.17,2.9,1,0.00,0.006,7.1
12/25/16,23:30:00,0.1514,30.609,-0.204,48.40,0.0,9.75,4.43,350,-888.88,26.59,2.5,1,0.00,0.006,6.6
12/25/16,23:45:00,0.1506,30.612,-0.204,48.90,0.0,9.73,4.39,337,-888.88,26.32,2.1,1,0.00,0.006,6.6
12/26/16,00:00:00,0.1499,30.612,-0.204,49.70,0.0,9.70,4.40,337,-888.88,25.90,2.1,1,0.00,0.006,7.5
12/26/16,00:15:00,0.1492,30.612,-0.204,49.90,0.0,9.64,4.40,344,-888.88,25.74,2.5,1,0.00,0.006,7.9
12/26/16,00:30:00,0.1485,30.612,-0.204,50.60,0.0,9.75,4.42,343,-888.88,25.52,2.5,1,0.00,0.006,5.8
12/26/16,00:45:00,0.1477,30.615,-0.204,50.20,0.0,9.46,4.39,351,-888.88,25.42,2.9,1,0.00,0.006,5.4
12/26/16,01:00:00,0.1477,30.618,-0.204,50.20,0.0,9.23,4.39,350,-888.88,25.15,2.5,1,0.00,0.006,7.1
12/26/16,01:15:00,0.1463,30.621,-0.204,50.50,0.0,9.30,4.39,351,-888.88,25.09,3.7,1,0.00,0.006,6.2
12/26/16,01:30:00,0.1456,30.624,-0.204,49.60,0.0,9.10,4.40,4,-888.88,25.31,4.2,1,0.00,0.006,7.5
12/26/16,01:45:00,0.1448,30.630,-0.204,49.00,0.0,8.64,4.38,1,-888.88,25.09,4.2,1,0.00,0.006,8.7
12/26/16,02:00:00,0.1441,30.636,-0.204,49.00,0.0,8.55,4.39,3,-888.88,24.99,4.2,1,0.00,0.006,8.7
12/26/16,02:15:00,0.1441,30.639,-0.204,49.00,0.0,8.49,4.39,0,-888.88,24.93,2.1,1,0.00,0.006,8.3
12/26/16,02:30:00,0.1434,30.645,-0.204,48.70,0.0,8.06,4.39,7,-888.88,24.61,3.3,1,0.00,0.006,7.5
12/26/16,02:45:00,0.1426,30.654,-0.204,48.80,0.0,7.84,4.39,0,-888.88,24.34,3.7,1,0.00,0.006,7.9
12/26/16,03:00:00,0.1426,30.648,-0.204,49.20,0.0,7.83,4.39,13,-888.88,24.12,3.3,1,0.00,0.006,7.5
12/26/16,03:15:00,0.1419,30.651,-0.204,49.40,0.0,7.66,4.39,345,-888.88,23.85,3.3,1,0.00,0.006,7.9
12/26/16,03:30:00,0.1419,30.645,-0.204,50.40,0.0,8.01,4.39,352,-888.88,23.74,2.9,1,0.00,0.006,5.0
12/26/16,03:45:00,0.1412,30.636,-0.204,50.20,0.0,8.02,4.36,7,-888.88,23.85,3.3,1,0.00,0.006,6.6
12/26/16,04:00:00,0.1412,30.630,-0.204,49.90,0.0,7.88,4.38,13,-888.88,23.85,3.3,1,0.00,0.006,7.1
12/26/16,04:15:00,0.1405,30.627,-0.204,49.80,0.0,7.68,4.38,7,-888.88,23.68,3.3,1,0.00,0.006,7.5
12/26/16,04:30:00,0.1405,30.630,-0.204,50.00,0.0,7.77,4.39,351,-888.88,23.68,4.2,1,0.00,0.006,7.9
12/26/16,04:45:00,0.1397,30.627,-0.204,50.40,0.0,7.84,4.36,355,-888.88,23.57,3.3,1,0.00,0.006,7.1
12/26/16,05:00:00,0.1390,30.624,-0.204,50.50,0.0,7.68,4.36,355,-888.88,23.35,3.3,1,0.00,0.006,7.5
12/26/16,05:15:00,0.1390,30.618,-0.204,51.50,0.0,7.77,4.37,6,-888.88,22.97,2.9,1,0.00,0.006,6.6
12/26/16,05:30:00,0.1390,30.615,-0.204,52.50,0.0,8.08,4.38,4,-888.88,22.86,2.9,1,0.00,0.006,5.8
12/26/16,05:45:00,0.1383,30.618,-0.204,53.80,0.0,8.42,4.35,355,-888.88,22.64,3.3,1,0.00,0.006,7.9
12/26/16,06:00:00,0.1376,30.624,-0.204,54.40,0.0,8.76,4.36,350,-888.88,22.75,4.6,1,0.00,0.006,8.7
12/26/16,06:15:00,0.1361,30.630,-0.204,54.70,0.0,8.78,4.36,350,-888.88,22.64,4.2,1,0.00,0.006,7.9
12/26/16,06:30:00,0.1361,30.636,-0.204,55.10,0.6,8.94,4.36,355,-888.88,22.64,4.6,1,0.00,0.006,8.7
12/26/16,06:45:00,0.1354,30.636,-0.204,55.10,0.6,9.00,4.35,3,-888.88,22.69,5.0,1,0.00,0.006,9.1
12/26/16,07:00:00,0.1347,30.636,-0.204,55.50,0.6,9.05,4.36,7,-888.88,22.58,4.2,7,0.00,0.006,8.3
12/26/16,07:15:00,0.1354,30.630,-0.204,56.50,0.6,9.55,4.36,1,-888.88,22.69,4.6,23,0.00,0.006,7.9
12/26/16,07:30:00,0.1339,30.630,-0.204,57.40,0.6,10.02,4.39,348,-888.88,22.80,2.9,38,0.00,0.006,7.1
12/26/16,07:45:00,0.1339,30.636,-0.204,57.50,0.6,10.20,4.54,330,-888.88,22.97,2.5,77,0.00,0.006,5.8
12/26/16,08:00:00,0.1339,30.639,-0.204,57.20,1.2,10.76,4.54,344,-888.88,23.68,2.1,122,0.00,0.006,7.5
12/26/16,08:15:00,0.1339,30.642,-0.204,57.20,1.2,11.59,4.56,347,-888.88,24.55,2.1,157,0.00,0.006,5.0
12/26/16,08:30:00,0.1339,30.642,-0.204,57.60,1.2,12.25,4.56,1,-888.88,25.09,2.5,189,0.00,0.006,6.2
12/26/16,08:45:00,0.1347,30.639,-0.204,58.00,1.2,13.66,4.56,4,-888.88,26.43,2.1,214,0.00,0.006,5.8
12/26/16,09:00:00,0.1354,30.642,-0.204,57.50,1.8,14.41,4.56,347,-888.88,27.43,1.7,249,0.00,0.006,5.4
12/26/16,09:15:00,0.1368,30.645,-0.204,56.80,1.8,15.35,4.56,329,-888.88,28.74,1.7,279,0.00,0.006,4.2
12/26/16,09:30:00,0.1390,30.642,-0.204,56.30,1.8,16.59,4.56,355,-888.88,30.28,0.0,299,0.00,0.006,2.9
12/26/16,09:45:00,0.1397,30.642,-0.204,55.60,1.8,16.93,4.56,312,-888.88,30.94,0.0,329,0.00,0.006,0.0
12/26/16,10:00:00,0.1405,30.642,-0.204,55.60,1.8,17.83,4.56,291,-888.88,31.89,0.4,393,0.00,0.006,4.2
12/26/16,10:15:00,0.1405,30.627,-0.204,54.90,1.8,17.76,4.56,272,-888.88,32.14,2.5,279,0.00,0.006,5.4
12/26/16,10:30:00,0.1419,30.612,-0.204,54.30,1.8,18.77,4.59,263,-888.88,33.48,1.7,377,0.00,0.006,9.5
12/26/16,10:45:00,0.1412,30.598,-0.204,63.90,1.8,22.26,4.56,83,-888.88,33.14,5.0,356,0.00,0.006,10.4
12/26/16,11:00:00,0.1412,30.586,-0.204,66.10,2.4,23.92,4.56,74,-888.88,34.03,5.4,399,0.00,0.006,12.5
12/26/16,11:15:00,0.1412,30.565,-0.204,67.10,2.4,24.13,4.56,101,-888.88,33.88,5.8,379,0.00,0.006,10.4
12/26/16,11:30:00,0.1412,30.559,-0.204,67.50,2.4,24.98,4.56,76,-888.88,34.61,4.6,337,0.00,0.006,12.0
12/26/16,11:45:00,0.1412,30.559,-0.204,67.00,2.4,25.68,4.56,70,-888.88,35.54,2.9,404,0.00,0.006,7.9
12/26/16,12:00:00,0.1419,30.547,-0.204,65.80,2.4,26.11,4.56,52,-888.88,36.46,1.7,394,0.00,0.006,6.2
12/26/16,12:15:00,0.1412,30.527,-0.204,64.20,2.4,26.40,4.56,153,-888.88,37.37,1.7,382,0.00,0.006,6.6
12/26/16,12:30:00,0.1419,30.521,-0.204,61.40,2.4,25.41,4.56,114,-888.88,37.46,2.9,426,0.00,0.006,7.1
12/26/16,12:45:00,0.1419,30.515,-0.204,60.60,2.4,25.56,4.56,237,-888.88,37.94,3.3,369,0.00,0.006,7.1
12/26/16,13:00:00,0.1419,30.503,-0.204,59.10,1.8,25.57,4.56,222,-888.88,38.61,2.9,337,0.00,0.006,7.9
12/26/16,13:15:00,0.1419,30.482,-0.204,58.30,2.4,25.38,4.56,202,-888.88,38.75,3.7,311,0.00,0.006,8.7
12/26/16,13:30:00,0.1419,30.465,-0.204,57.70,1.8,24.96,4.56,161,-888.88,38.56,4.2,273,0.00,0.006,10.4
12/26/16,13:45:00,0.1419,30.459,-0.204,58.00,1.8,25.48,4.56,194,-888.88,38.98,4.6,281,0.00,0.006,12.0
12/26/16,14:00:00,0.1419,30.453,-0.204,58.20,1.8,26.19,4.56,180,-888.88,39.64,4.6,226,0.00,0.006,10.0
12/26/16,14:15:00,0.1419,30.444,-0.204,57.10,1.8,25.72,4.56,202,-888.88,39.64,4.6,231,0.00,0.006,13.7
12/26/16,14:30:00,0.1419,30.447,-0.204,57.30,1.2,24.26,4.56,198,-888.88,37.99,5.8,129,0.00,0.006,14.5
12/26/16,14:45:00,0.1426,30.435,-0.204,58.00,1.8,24.37,4.56,184,-888.88,37.80,5.0,96,0.00,0.006,10.8
12/26/16,15:00:00,0.1419,30.435,-0.204,59.20,1.8,24.46,4.56,201,-888.88,37.37,4.6,61,0.00,0.006,11.2
12/26/16,15:15:00,0.1419,30.432,-0.204,61.50,1.8,25.18,4.56,227,-888.88,37.18,6.2,39,0.00,0.006,10.4
12/26/16,15:30:00,0.1419,30.426,-0.204,62.90,2.4,25.03,4.54,215,-888.88,36.46,5.0,12,0.00,0.006,11.2
12/26/16,15:45:00,0.1426,30.403,-0.204,64.20,2.9,25.39,4.48,154,-888.88,36.31,2.1,6,0.00,0.006,7.9
12/26/16,16:00:00,0.1434,30.385,-0.204,66.00,3.5,25.97,4.48,150,-888.88,36.22,3.7,2,0.00,0.006,9.5
12/26/16,16:15:00,0.1434,30.370,-0.204,67.90,5.3,26.47,4.48,154,-888.88,36.02,4.2,1,0.00,0.006,11.2
12/26/16,16:30:00,0.1434,30.352,-0.204,69.50,30.6,26.65,4.48,154,-888.88,35.64,2.5,1,0.00,0.006,6.6
12/26/16,16:45:00,0.1434,30.338,-0.204,71.30,22.4,27.50,4.46,159,-888.88,35.88,3.7,1,0.00,0.006,10.4
12/26/16,17:00:00,0.1434,30.326,-0.204,71.90,28.2,27.72,4.46,143,-888.88,35.88,3.3,1,0.00,0.006,6.6
12/26/16,17:15:00,0.1434,30.320,-0.204,72.70,25.9,28.02,4.46,150,-888.88,35.93,2.9,1,0.00,0.006,7.1
12/26/16,17:30:00,0.1434,30.317,-0.204,73.40,26.5,28.40,4.46,156,-888.88,36.07,2.5,1,0.00,0.006,7.5
12/26/16,17:45:00,0.1441,30.296,-0.204,74.20,26.5,28.67,4.44,159,-888.88,36.07,3.3,1,0.00,0.006,8.7
12/26/16,18:00:00,0.1441,30.282,-0.204,75.00,28.2,28.98,4.45,159,-888.88,36.12,3.7,1,0.00,0.006,8.3
12/26/16,18:15:00,0.1441,30.273,-0.204,75.80,29.4,29.23,4.45,159,-888.88,36.12,3.3,1,0.00,0.006,7.9
12/26/16,18:30:00,0.1441,30.255,-0.204,76.70,31.8,29.62,4.45,161,-888.88,36.22,3.7,1,0.00,0.006,11.2
12/26/16,18:45:00,0.1448,30.240,-0.204,77.70,35.9,30.22,4.43,166,-888.88,36.51,3.3,1,0.00,0.006,8.7
12/26/16,19:00:00,0.1448,30.228,-0.204,78.80,40.6,30.74,4.44,178,-888.88,36.70,3.7,1,0.00,0.006,9.1
12/26/16,19:15:00,0.1448,30.211,-0.204,79.80,45.9,31.24,4.44,181,-888.88,36.89,4.2,1,0.00,0.006,10.4
12/26/16,19:30:00,0.1456,30.187,-0.204,80.70,100.0,31.57,4.44,171,-888.88,36.94,4.2,1,0.00,0.006,10.4
12/26/16,19:45:00,0.1448,30.175,-0.204,82.80,100.0,32.02,4.42,180,-888.88,36.75,4.2,1,0.00,0.006,10.4
12/26/16,20:00:00,0.1456,30.163,-0.204,85.80,100.0,33.10,4.43,190,-888.88,36.94,4.2,1,0.00,0.006,14.5
12/26/16,20:15:00,0.1456,30.160,-0.204,88.30,100.0,33.80,4.43,194,-888.88,36.94,4.2,1,0.00,0.006,11.6
12/26/16,20:30:00,0.1463,30.146,-0.204,90.20,100.0,34.39,4.43,192,-888.88,36.99,3.7,1,0.00,0.006,11.6
12/26/16,20:45:00,0.1485,30.128,-0.204,91.40,100.0,34.66,4.41,187,-888.88,36.94,2.5,1,0.00,0.006,7.1
12/26/16,21:00:00,0.1492,30.110,-0.204,92.30,100.0,35.06,4.42,194,-888.88,37.08,2.1,1,0.01,0.006,6.2
12/26/16,21:15:00,0.1499,30.093,-0.204,93.00,100.0,35.53,4.42,168,-888.88,37.37,1.7,1,0.00,0.006,6.6
12/26/16,21:30:00,0.1506,30.072,-0.204,93.40,100.0,36.12,4.42,167,-888.88,37.85,1.2,1,0.00,0.006,6.6
12/26/16,21:45:00,0.1514,30.054,-0.204,94.00,100.0,36.70,4.40,174,-888.88,38.27,2.1,1,0.00,0.006,5.4
12/26/16,22:00:00,0.1514,30.039,-0.204,94.50,100.0,38.16,4.42,183,-888.88,39.60,2.5,1,0.00,0.006,6.6
12/26/16,22:15:00,0.1521,30.016,-0.204,95.10,100.0,40.23,4.42,188,-888.88,41.51,3.7,1,0.00,0.006,10.0
12/26/16,22:30:00,0.1528,29.995,-0.204,95.60,100.0,42.96,4.42,191,-888.88,44.13,5.4,1,0.00,0.006,12.0
12/26/16,22:45:00,0.1535,29.969,-0.204,95.80,100.0,44.10,4.39,197,-888.88,45.22,6.6,1,0.01,0.006,15.8
12/26/16,23:00:00,0.1543,29.951,-0.204,95.80,100.0,44.73,4.40,198,-888.88,45.85,8.3,1,0.00,0.006,17.8
12/26/16,23:15:00,0.1550,29.924,-0.204,95.80,100.0,45.27,4.40,194,-888.88,46.39,7.9,1,0.00,0.006,19.1
12/26/16,23:30:00,0.1557,29.898,-0.204,95.90,100.0,46.02,4.40,198,-888.88,47.11,8.3,1,0.00,0.006,22.8
12/26/16,23:45:00,0.1564,29.886,-0.204,95.90,100.0,46.81,4.39,205,-888.88,47.91,8.3,1,0.00,0.006,19.5
12/27/16,00:00:00,0.1572,29.868,-0.204,95.80,100.0,47.71,4.39,212,-888.88,48.85,8.3,1,0.00,0.006,16.6
12/27/16,00:15:00,0.1586,29.865,-0.204,95.70,100.0,48.09,4.39,211,-888.88,49.25,10.0,1,0.00,0.006,21.6
12/27/16,00:30:00,0.1594,29.844,-0.204,95.90,100.0,48.69,4.39,213,-888.88,49.78,9.5,1,0.00,0.006,20.3
12/27/16,00:45:00,0.1601,29.827,-0.204,96.00,100.0,49.37,4.39,211,-888.88,50.44,8.3,1,0.00,0.006,17.0
12/27/16,01:00:00,0.1608,29.815,-0.204,95.50,100.0,50.23,4.39,218,-888.88,51.46,9.5,1,0.00,0.006,22.0
12/27/16,01:15:00,0.1615,29.812,-0.204,94.40,100.0,50.67,4.39,222,-888.88,52.20,10.0,1,0.00,0.006,24.9
12/27/16,01:30:00,0.1615,29.797,-0.204,93.20,100.0,50.94,4.39,216,-888.88,52.82,10.4,1,0.00,0.006,18.7
12/27/16,01:45:00,0.1615,29.785,-0.204,92.10,100.0,50.83,4.38,230,-888.88,53.03,8.7,1,0.00,0.006,18.3
12/27/16,02:00:00,0.1608,29.782,-0.204,90.70,78.2,51.40,4.39,227,-888.88,54.04,9.5,1,0.00,0.006,27.4
12/27/16,02:15:00,0.1601,29.756,-0.204,89.00,52.4,51.49,4.39,222,-888.88,54.65,10.4,1,0.00,0.006,22.8
12/27/16,02:30:00,0.1594,29.726,-0.204,87.90,46.5,51.33,4.39,216,-888.88,54.82,10.4,1,0.00,0.006,24.1
12/27/16,02:45:00,0.1594,29.718,-0.204,87.60,39.4,51.33,4.37,223,-888.88,54.91,9.5,1,0.00,0.006,22.0
12/27/16,03:00:00,0.1601,29.694,-0.204,86.70,35.3,51.48,4.38,225,-888.88,55.34,11.2,1,0.00,0.006,24.9
12/27/16,03:15:00,0.1594,29.676,-0.204,85.90,30.0,51.91,4.39,225,-888.88,56.04,12.9,1,0.00,0.006,33.2
12/27/16,03:30:00,0.1594,29.664,-0.204,85.40,28.2,52.25,4.39,225,-888.88,56.56,13.3,1,0.00,0.006,28.2
12/27/16,03:45:00,0.1594,29.647,-0.204,85.00,26.5,52.56,4.36,226,-888.88,56.99,14.9,1,0.00,0.006,28.6
12/27/16,04:00:00,0.1586,29.635,-0.204,84.90,27.1,52.90,4.38,230,-888.88,57.38,15.8,1,0.00,0.006,35.3
12/27/16,04:15:00,0.1586,29.632,-0.204,84.80,30.0,52.92,4.38,234,-888.88,57.42,15.8,1,0.00,0.006,32.8
12/27/16,04:30:00,0.1586,29.611,-0.204,85.00,32.4,52.81,4.38,232,-888.88,57.25,15.8,1,0.00,0.006,29.9
12/27/16,04:45:00,0.1586,29.602,-0.204,85.40,31.8,52.72,4.30,230,-888.88,57.03,14.1,1,0.00,0.006,29.5
12/27/16,05:00:00,0.1586,29.611,-0.204,85.40,32.4,52.43,4.44,230,-888.88,56.73,13.7,1,0.00,0.006,34.4
12/27/16,05:15:00,0.1586,29.605,-0.204,85.60,83.5,52.11,4.35,230,-888.88,56.34,14.5,1,0.00,0.006,30.3
12/27/16,05:30:00,0.1586,29.596,-0.204,86.30,100.0,51.94,4.36,229,-888.88,55.95,12.9,1,0.00,0.006,29.1
12/27/16,05:45:00,0.1586,29.596,-0.204,87.60,65.3,52.18,4.36,236,-888.88,55.78,10.8,1,0.00,0.006,24.1
12/27/16,06:00:00,0.1579,29.596,-0.204,88.10,60.0,52.34,4.32,227,-888.88,55.78,12.5,1,0.00,0.006,26.1
12/27/16,06:15:00,0.1579,29.593,-0.204,88.30,100.0,52.39,4.36,234,-888.88,55.78,10.8,1,0.00,0.006,23.2
12/27/16,06:30:00,0.1586,29.591,-0.204,88.40,100.0,52.34,4.36,227,-888.88,55.69,11.2,1,0.00,0.006,24.1
12/27/16,06:45:00,0.1586,29.588,-0.204,88.40,100.0,52.34,4.36,232,-888.88,55.69,10.8,1,0.00,0.006,23.2
12/27/16,07:00:00,0.1586,29.576,-0.204,88.30,47.6,52.36,4.32,229,-888.88,55.73,11.6,1,0.00,0.006,27.4
12/27/16,07:15:00,0.1579,29.579,-0.204,87.90,40.0,52.57,4.35,236,-888.88,56.08,10.8,4,0.00,0.006,24.5
12/27/16,07:30:00,0.1572,29.588,-0.204,86.90,34.7,52.52,4.36,236,-888.88,56.34,12.0,7,0.00,0.006,31.5
12/27/16,07:45:00,0.1572,29.588,-0.204,86.00,31.2,52.32,4.36,239,-888.88,56.43,11.6,16,0.00,0.006,29.9
12/27/16,08:00:00,0.1572,29.585,-0.204,85.20,29.4,52.11,4.33,239,-888.88,56.47,12.9,33,0.00,0.006,29.5
12/27/16,08:15:00,0.1564,29.585,-0.204,84.90,28.2,52.05,4.36,247,-888.88,56.51,11.2,32,0.00,0.006,19.9
12/27/16,08:30:00,0.1564,29.582,-0.204,84.50,26.5,52.09,4.38,244,-888.88,56.68,12.0,43,0.00,0.006,23.7
12/27/16,08:45:00,0.1564,29.588,-0.204,84.10,26.5,51.87,4.41,240,-888.88,56.60,10.4,46,0.00,0.006,23.7
12/27/16,09:00:00,0.1557,29.585,-0.204,83.70,23.5,51.87,4.36,248,-888.88,56.73,9.5,56,0.00,0.006,23.2
12/27/16,09:15:00,0.1557,29.579,-0.204,83.00,22.4,51.73,4.41,244,-888.88,56.81,10.8,76,0.00,0.006,29.5
12/27/16,09:30:00,0.1557,29.576,-0.204,82.40,20.6,51.58,4.44,244,-888.88,56.86,10.4,71,0.00,0.006,19.5
12/27/16,09:45:00,0.1550,29.579,-0.204,81.60,20.0,51.37,4.46,246,-888.88,56.90,11.6,59,0.00,0.006,21.6
12/27/16,10:00:00,0.1550,29.576,-0.204,81.10,18.2,51.24,4.48,248,-888.88,56.94,10.4,163,0.00,0.006,24.5
12/27/16,10:15:00,0.1550,29.573,-0.204,80.30,17.6,50.97,4.51,253,-888.88,56.94,10.4,109,0.00,0.006,22.4
12/27/16,10:30:00,0.1550,29.564,-0.204,80.10,17.6,50.74,4.51,244,-888.88,56.77,8.7,79,0.00,0.006,21.6
12/27/16,10:45:00,0.1557,29.555,-0.204,80.00,18.2,50.52,4.51,240,-888.88,56.60,11.6,61,0.00,0.006,21.2
12/27/16,11:00:00,0.1557,29.546,-0.204,80.00,17.1,50.45,4.47,251,-888.88,56.51,8.7,72,0.00,0.006,19.1
12/27/16,11:15:00,0.1564,29.540,-0.204,79.60,17.6,50.14,4.54,240,-888.88,56.34,8.7,64,0.00,0.006,19.1
12/27/16,11:30:00,0.1564,29.529,-0.204,78.70,12.4,50.76,4.54,251,-888.88,57.29,9.1,253,0.00,0.006,20.8
12/27/16,11:45:00,0.1564,29.526,-0.204,77.50,13.5,49.68,4.56,257,-888.88,56.60,7.9,102,0.00,0.006,15.8
12/27/16,12:00:00,0.1557,29.526,-0.204,76.00,12.4,49.19,4.50,256,-888.88,56.64,8.7,116,0.00,0.006,17.0
12/27/16,12:15:00,0.1557,29.526,-0.204,74.10,11.2,48.76,4.54,258,-888.88,56.90,7.5,72,0.00,0.006,19.9
12/27/16,12:30:00,0.1557,29.526,-0.204,71.90,9.4,47.91,4.54,279,-888.88,56.86,7.9,168,0.00,0.006,18.7
12/27/16,12:45:00,0.1557,29.526,-0.204,70.10,9.4,46.83,4.56,271,-888.88,56.43,8.3,91,0.00,0.006,19.5
12/27/16,13:00:00,0.1557,29.529,-0.204,70.00,8.8,46.67,4.53,268,-888.88,56.30,7.5,107,0.00,0.006,17.0
12/27/16,13:15:00,0.1550,29.534,-0.204,68.70,8.8,45.30,4.54,274,-888.88,55.39,8.3,88,0.00,0.006,16.2
12/27/16,13:30:00,0.1550,29.534,-0.204,68.00,8.2,45.07,4.54,278,-888.88,55.43,9.1,229,0.00,0.006,19.1
12/27/16,13:45:00,0.1543,29.534,-0.204,66.00,7.1,45.23,4.56,264,-888.88,56.43,9.1,274,0.00,0.006,19.5
12/27/16,14:00:00,0.1543,29.537,-0.204,60.50,5.9,42.96,4.54,258,-888.88,56.43,9.5,251,0.00,0.006,20.3
12/27/16,14:15:00,0.1550,29.540,-0.204,58.20,5.3,41.83,4.54,257,-888.88,56.30,10.0,219,0.00,0.006,20.3
12/27/16,14:30:00,0.1535,29.549,-0.204,58.60,5.3,41.14,4.54,286,-888.88,55.39,9.5,193,0.00,0.006,17.4
12/27/16,14:45:00,0.1535,29.558,-0.204,56.10,4.7,39.51,4.56,277,-888.88,54.82,8.7,168,0.00,0.006,21.6
12/27/16,15:00:00,0.1535,29.564,-0.204,52.60,4.1,36.84,4.54,274,-888.88,53.73,9.1,138,0.00,0.006,19.5
12/27/16,15:15:00,0.1528,29.573,-0.204,49.60,3.5,34.79,4.54,289,-888.88,53.12,8.3,102,0.00,0.006,19.1
12/27/16,15:30:00,0.1535,29.576,-0.204,49.20,3.5,33.51,4.54,291,-888.88,51.94,9.5,61,0.00,0.006,19.1
12/27/16,15:45:00,0.1535,29.582,-0.204,50.60,3.5,33.15,4.53,282,-888.88,50.80,7.9,12,0.00,0.006,17.8
12/27/16,16:00:00,0.1535,29.605,-0.204,52.60,3.5,32.72,4.45,312,-888.88,49.29,5.4,7,0.00,0.006,15.4
12/27/16,16:15:00,0.1535,29.611,-0.204,52.30,2.9,31.68,4.47,300,-888.88,48.32,7.9,2,0.00,0.006,14.9
12/27/16,16:30:00,0.1528,29.623,-0.204,52.20,2.9,31.08,4.47,291,-888.88,47.74,6.6,1,0.00,0.006,15.8
12/27/16,16:45:00,0.1528,29.638,-0.204,52.40,3.5,30.27,4.48,286,-888.88,46.75,6.6,1,0.00,0.006,17.8
12/27/16,17:00:00,0.1528,29.638,-0.204,53.10,2.9,29.75,4.43,295,-888.88,45.85,7.1,1,0.00,0.006,13.7
12/27/16,17:15:00,0.1528,29.647,-0.204,53.90,2.9,29.16,4.45,285,-888.88,44.81,7.1,1,0.00,0.006,14.5
12/27/16,17:30:00,0.1521,29.656,-0.204,55.50,3.5,29.16,4.45,291,-888.88,44.04,4.6,1,0.00,0.006,10.8
12/27/16,17:45:00,0.1521,29.670,-0.204,57.30,3.5,29.46,4.46,312,-888.88,43.53,5.4,1,0.00,0.006,10.8
12/27/16,18:00:00,0.1521,29.676,-0.204,58.90,3.5,29.32,4.42,285,-888.88,42.66,6.2,1,0.00,0.006,12.5
12/27/16,18:15:00,0.1514,29.688,-0.204,59.90,3.5,29.07,4.44,292,-888.88,41.97,5.4,1,0.00,0.006,11.6
12/27/16,18:30:00,0.1514,29.691,-0.204,60.20,3.5,28.33,4.44,281,-888.88,41.04,5.0,1,0.00,0.006,10.8
12/27/16,18:45:00,0.1514,29.694,-0.204,61.10,3.5,28.38,4.46,296,-888.88,40.72,5.0,1,0.00,0.006,8.7
12/27/16,19:00:00,0.1514,29.706,-0.204,61.80,4.1,27.86,4.40,274,-888.88,39.88,3.7,1,0.00,0.006,10.0
12/27/16,19:15:00,0.1514,29.712,-0.204,63.10,4.1,28.00,4.43,299,-888.88,39.50,2.5,1,0.00,0.006,7.9
12/27/16,19:30:00,0.1514,29.718,-0.204,64.00,4.7,27.77,4.44,271,-888.88,38.89,4.2,1,0.00,0.006,9.1
12/27/16,19:45:00,0.1514,29.720,-0.204,64.70,4.1,27.63,4.46,277,-888.88,38.46,4.2,1,0.00,0.006,8.3
12/27/16,20:00:00,0.1514,29.726,-0.204,65.30,4.7,28.31,4.39,281,-888.88,38.94,4.6,1,0.00,0.006,10.8
12/27/16,20:15:00,0.1514,29.735,-0.204,64.90,4.1,28.20,4.42,274,-888.88,38.98,5.8,1,0.00,0.006,10.8
12/27/16,20:30:00,0.1514,29.741,-0.204,64.70,4.1,28.08,4.43,271,-888.88,38.94,5.8,1,0.00,0.006,12.5
12/27/16,20:45:00,0.1514,29.744,-0.204,64.80,4.1,28.08,4.44,270,-888.88,38.89,6.2,1,0.00,0.006,12.5
